,open,high,low,close,adj close,volume
2020-09-04,287.25,289.0,271.14,282.73,282.73,30333671.0
2020-09-08,271.28,279.3,269.42,271.16,271.16,24863997.0
2020-09-09,275.77,278.48,271.35,273.72,273.72,22918769.0
2020-09-10,275.51,279.16,267.0319,268.09,268.09,24814669.0
2020-09-11,270.06,271.39,262.64,266.61,266.61,18913883.0
2020-09-14,270.95,276.64,265.7,266.15,266.15,24093830.0
2020-09-15,270.67,274.52,269.3,272.42,272.42,18478530.0
2020-09-16,267.29,272.44,261.79,263.52,263.52,29207594.0
2020-09-17,258.28,261.5,250.19,254.82,254.82,31281441.0
2020-09-18,258.405,259.2,250.05,252.53,252.53,28130767.0
2020-09-21,247.54,249.95,244.13,248.15,248.15,24709378.0
2020-09-22,253.31,255.32,248.22,254.75,254.75,30293103.0
2020-09-23,255.26,257.9921,248.15,249.02,249.02,19641266.0
2020-09-24,246.5,252.24,245.62,249.53,249.53,20006750.0
2020-09-25,249.4,255.75,246.61,254.82,254.82,18351311.0
2020-09-28,259.4,259.6,254.8208,256.82,256.82,18826254.0
2020-09-29,257.81,263.33,256.9,261.79,261.79,20215504.0
2020-09-30,261.98,266.085,260.1,261.9,261.9,20142546.0
2020-10-01,265.35,268.33,264.8,266.63,266.63,20009801.0
2020-10-02,261.21,265.15,259.18,259.94,259.94,16367597.0
2020-10-05,262.2,264.865,260.8401,264.65,264.65,12822252.0
2020-10-06,261.78,265.69,258.24,258.66,258.66,18696917.0
2020-10-07,259.21,260.18,254.82,258.12,258.12,23133417.0
2020-10-08,259.75,264.62,259.1488,263.76,263.76,16312762.0
2020-10-09,264.52,264.75,262.17,264.45,264.45,14107803.0
2020-10-12,270.2,280.18,267.87,275.75,275.75,31019256.0
2020-10-13,277.58,279.1,273.39,276.14,276.14,18063343.0
2020-10-14,277.62,278.75,271.5,271.82,271.82,15601154.0
2020-10-15,267.6,269.04,263.67,266.72,266.72,15416064.0
2020-10-16,267.375,271.37,265.3,265.93,265.93,16622702.0
2020-10-19,265.53,268.55,259.88,261.4,261.4,13586955.0
2020-10-20,263.06,269.7,262.88,267.56,267.56,18763246.0
2020-10-21,279.56,283.05,276.37,278.73,278.73,28998638.0
2020-10-22,279.87,282.45,275.04,278.12,278.12,16720026.0
2020-10-23,278.8024,285.24,276.82,284.79,284.79,17535155.0
2020-10-26,283.16,285.23,274.26,277.11,277.11,21322925.0
2020-10-27,278.76,284.51,276.31,283.29,283.29,16287249.0
2020-10-28,278.79,278.79,267.26,267.67,267.67,23121808.0
2020-10-29,276.55,283.6,273.78,280.83,280.83,32368118.0
2020-10-30,274.5,276.7,259.1,263.11,263.11,47299002.0
2020-11-02,264.6,270.47,257.34,261.36,261.36,27165679.0
2020-11-03,263.16,270.05,260.88,265.3,265.3,17961859.0
2020-11-04,281.0,288.94,278.62,287.38,287.38,35364424.0
2020-11-05,291.8965,297.38,288.95,294.68,294.68,23823633.0
2020-11-06,293.95,294.6,288.06,293.41,293.41,13890974.0
2020-11-09,289.87,292.58,278.53,278.77,278.77,25117650.0
2020-11-10,273.1,274.0,264.0,272.43,272.43,29067691.0
2020-11-11,273.47,278.4,272.48,276.48,276.48,14956950.0
2020-11-12,277.18,279.75,274.43,275.08,275.08,12914206.0
2020-11-13,277.72,277.76,273.1,276.95,276.95,10400101.0
2020-11-16,275.05,279.41,274.63,278.96,278.96,12970352.0
2020-11-17,277.68,277.68,273.29,275.0,275.0,15040297.0
2020-11-18,274.52,277.3889,271.84,271.97,271.97,12152945.0
2020-11-19,271.025,273.47,269.19,272.94,272.94,12963658.0
2020-11-20,272.56,273.0,269.41,269.7,269.7,18122412.0
2020-11-23,270.89,270.9471,264.53,268.43,268.43,20990786.0
2020-11-24,268.49,277.8199,267.87,276.92,276.92,16852501.0
2020-11-25,278.14,280.18,272.65,275.59,275.59,12467009.0
2020-11-27,277.39,279.13,274.82,277.81,277.81,7808426.0
2020-11-30,276.03,277.7,271.01,276.97,276.97,16693336.0
2020-12-01,279.16,289.3,278.96,286.55,286.55,20602115.0
2020-12-02,285.36,291.78,280.825,287.52,287.52,17361624.0
2020-12-03,286.25,286.65,281.07,281.85,281.85,12921694.0
2020-12-04,280.3,283.46,279.3,279.7,279.7,10880299.0
2020-12-07,279.19,288.49,278.2,285.58,285.58,13007665.0
2020-12-08,286.01,286.4272,281.55,283.4,283.4,10747650.0
2020-12-09,283.66,287.63,271.75,277.92,277.92,25189707.0
2020-12-10,275.535,278.73,271.86,277.12,277.12,20065091.0
2020-12-11,274.53,276.48,270.25,273.55,273.55,14391401.0
2020-12-14,273.3722,277.22,271.56,274.19,274.19,16376880.0
2020-12-15,274.83,276.08,267.47,275.55,275.55,23979461.0
2020-12-16,274.76,277.86,272.51,275.67,275.67,15884999.0
2020-12-17,277.07,280.44,273.61,274.48,274.48,16377844.0
2020-12-18,275.775,278.0,271.14,276.4,276.4,26693249.0
2020-12-21,272.978,274.67,267.79,272.79,272.79,16553740.0
2020-12-22,271.5,271.5,264.63,267.09,267.09,17334999.0
2020-12-23,266.89,272.1699,266.23,268.11,268.11,14329038.0
2020-12-24,268.875,270.4,266.2,267.4,267.4,6702033.0
2020-12-28,268.74,277.3,265.66,277.0,277.0,23123385.0
2020-12-29,276.95,280.51,276.28,276.78,276.78,16382995.0
2020-12-30,277.95,278.08,271.71,271.87,271.87,11803795.0
2020-12-31,272.0,277.09,269.81,273.16,273.16,12900408.0
2021-01-04,274.78,275.0,265.2,268.94,268.94,15106113.0
2021-01-05,268.29,272.4,268.2111,270.97,270.97,9871557.0
2021-01-06,262.0,267.75,260.01,263.31,263.31,24354149.0
2021-01-07,265.9,271.61,264.78,268.74,268.74,15789756.0
2021-01-08,268.31,268.95,263.18,267.57,267.57,18528251.0
2021-01-11,260.48,263.47,255.9,256.84,256.84,30412286.0
2021-01-12,256.63,259.72,250.3,251.09,251.09,25772128.0
2021-01-13,251.55,253.95,249.2,251.64,251.64,19528938.0
2021-01-14,253.4,255.03,244.61,245.64,245.64,29739404.0
2021-01-15,247.9,253.86,247.16,251.36,251.36,24942930.0
2021-01-19,256.9,262.2,252.7201,261.1,261.1,28028546.0
2021-01-20,268.93,270.32,263.6,267.48,267.48,25199919.0
2021-01-21,269.26,273.6,267.4901,272.87,272.87,20838687.0
2021-01-22,272.01,278.47,272.0,274.5,274.5,21954042.0
2021-01-25,278.14,280.1,271.51,278.01,278.01,19086990.0
2021-01-26,278.1398,285.39,277.81,282.05,282.05,19373636.0
2021-01-27,282.53,283.45,268.1201,272.14,272.14,35346194.0
2021-01-28,277.18,286.79,264.7,265.0,265.0,37758844.0
2021-01-29,265.3,266.56,254.85,258.33,258.33,30389499.0
2021-02-01,259.52,264.17,254.91,262.01,262.01,22914255.0
2021-02-02,264.0,268.85,263.27,267.08,267.08,16964380.0
2021-02-03,265.62,269.2,263.84,266.65,266.65,14223377.0
2021-02-04,267.01,268.16,264.0,266.49,266.49,16059958.0
2021-02-05,266.8,269.17,265.67,268.1,268.1,12454367.0
2021-02-08,268.75,269.86,265.0,266.58,266.58,13755191.0
2021-02-09,266.44,273.39,265.75,269.45,269.45,14420322.0
2021-02-10,272.4465,273.7999,267.72,271.87,271.87,14188230.0
2021-02-11,271.89,273.58,268.49,270.39,270.39,12828572.0
2021-02-12,270.52,271.18,268.34,270.5,270.5,9097597.0
2021-02-16,270.8,276.6,270.05,273.97,273.97,15417243.0
2021-02-17,271.24,273.97,269.58,273.57,273.57,12619051.0
2021-02-18,269.565,271.95,266.03,269.39,269.39,15249134.0
2021-02-19,269.86,270.27,260.15,261.56,261.56,25622587.0
2021-02-22,257.95,263.07,257.53,260.33,260.33,17298474.0
2021-02-23,259.5,267.46,254.96,265.855,265.855,21924557.0
2021-02-24,262.325,266.38,258.39,264.31,264.31,15736123.0
2021-02-25,262.3,266.94,254.04,254.69,254.69,18430701.0
2021-02-26,256.47,265.55,256.47,257.62,257.62,26313472.0
2021-03-01,260.82,266.65,257.9039,264.91,264.91,22157255.0
2021-03-02,265.78,266.71,258.65,259.0,259.0,15191722.0
2021-03-03,260.29,260.9899,255.1,255.41,255.41,15513515.0
2021-03-04,256.47,266.49,253.5,257.64,257.64,31626463.0
2021-03-05,260.67,265.45,255.61,264.28,264.28,26820055.0
2021-03-08,265.55,265.58,255.05,255.31,255.31,18391768.0
2021-03-09,261.175,268.53,259.81,265.74,265.74,22039740.0
2021-03-10,268.64,268.97,262.87,264.9,264.9,14210318.0
2021-03-11,268.11,277.9,267.82,273.88,273.88,21833979.0
2021-03-12,269.14,269.74,264.02,268.4,268.4,20600198.0
2021-03-15,269.08,275.96,268.5,273.75,273.75,16856746.0
2021-03-16,276.085,282.14,274.8,279.28,279.28,22437665.0
2021-03-17,275.705,286.23,275.41,284.01,284.01,21315044.0
2021-03-18,279.87,285.1899,278.28,278.62,278.62,18754853.0
2021-03-19,281.22,292.8,281.195,290.11,290.11,38930536.0
2021-03-22,290.45,299.705,286.7501,293.54,293.54,28273073.0
2021-03-23,293.15,298.0,289.81,290.63,290.63,23000929.0
2021-03-24,291.0,291.72,281.16,282.14,282.14,18675046.0
2021-03-25,280.98,288.06,277.75,278.74,278.74,24505648.0
2021-03-26,278.3018,284.5,277.77,283.02,283.02,17629185.0
2021-03-29,285.77,293.18,284.7,290.82,290.82,21718831.0
2021-03-30,289.83,292.47,286.7,288.0,288.0,17474537.0
2021-03-31,289.99,296.5,288.61,294.53,294.53,19498157.0
2021-04-01,298.4,302.4,296.6,298.66,298.66,17615980.0
2021-04-05,300.89,310.765,300.68,308.91,308.91,28237006.0
2021-04-06,308.8365,311.35,305.25,306.26,306.26,17335246.0
2021-04-07,306.34,314.25,305.5,313.09,313.09,22855241.0
2021-04-08,314.85,315.88,310.05,313.02,313.02,20894148.0
2021-04-09,311.4,314.74,310.33,312.46,312.46,15988568.0
2021-04-12,311.05,312.15,307.93,311.54,311.54,10881935.0
2021-04-13,312.21,314.428,309.32,309.76,309.76,14036927.0
2021-04-14,307.3,308.03,301.95,302.82,302.82,17421393.0
2021-04-15,306.34,310.14,304.1,307.82,307.82,14558273.0
2021-04-16,308.17,308.95,304.61,306.18,306.18,13059163.0
2021-04-19,305.007,307.7,300.56,302.24,302.24,14553507.0
2021-04-20,301.99,305.1,297.21,302.65,302.65,16796442.0
2021-04-21,301.945,301.98,297.39,301.47,301.47,14863474.0
2021-04-22,301.33,302.92,296.04,296.52,296.52,16375350.0
2021-04-23,298.76,302.59,297.15,301.13,301.13,17559498.0
2021-04-26,303.3396,305.8,301.56,303.04,303.04,16172593.0
2021-04-27,304.28,305.34,301.11,303.57,303.57,15309256.0
2021-04-28,307.36,310.92,305.37,307.1,307.1,33907210.0
2021-04-29,330.12,331.81,321.61,329.51,329.51,56526771.0
2021-04-30,326.1435,329.82,324.5,325.08,325.08,26332423.0
2021-05-03,326.17,328.55,321.84,322.58,322.58,18719462.0
2021-05-04,320.025,322.19,313.12,318.36,318.36,24032557.0
2021-05-05,318.19,321.06,314.49,315.02,315.02,15577605.0
2021-05-06,314.52,320.24,313.275,320.02,320.02,19012241.0
2021-05-07,322.38,322.935,318.75,319.08,319.08,15916743.0
2021-05-10,314.35,314.5786,304.83,305.97,305.97,24239170.0
2021-05-11,300.75,306.84,299.69,306.53,306.53,18920086.0
2021-05-12,301.13,304.96,298.19,302.55,302.55,24641010.0
2021-05-13,306.0833,308.86,302.7701,305.26,305.26,18079160.0
2021-05-14,309.54,316.85,309.08,315.94,315.94,19245724.0
2021-05-17,313.55,315.68,311.58,315.46,315.46,15401343.0
2021-05-18,315.59,316.5,309.81,309.96,309.96,14522403.0
2021-05-19,304.185,314.66,303.57,313.59,313.59,19106244.0
2021-05-20,313.58,319.25,313.16,318.61,318.61,17320241.0
2021-05-21,319.29,319.93,315.8101,316.23,316.23,13600901.0
2021-05-24,318.21,325.95,318.03,324.63,324.63,16445356.0
2021-05-25,327.08,329.18,324.8,327.79,327.79,16436965.0
2021-05-26,328.35,329.8299,325.82,327.66,327.66,9686917.0
2021-05-27,328.0,333.78,326.76,332.75,332.75,20477726.0
2021-05-28,331.0,332.8684,328.33,328.73,328.73,12037430.0
2021-06-01,330.15,331.42,326.64,329.13,329.13,11765906.0
2021-06-02,330.38,331.87,327.1215,329.15,329.15,11654275.0
2021-06-03,325.78,327.375,323.48,326.04,326.04,12610788.0
2021-06-04,325.9,332.455,325.18,330.35,330.35,13289383.0
2021-06-07,329.48,337.69,328.93,336.58,336.58,20136707.0
2021-06-08,336.7,338.2999,332.24,333.68,333.68,14580464.0
2021-06-09,335.74,336.8,330.0,330.25,330.25,13727946.0
2021-06-10,330.785,333.94,328.545,332.46,332.46,13240229.0
2021-06-11,332.58,332.83,328.93,331.26,331.26,13587916.0
2021-06-14,331.9,336.82,329.81,336.77,336.77,12250799.0
2021-06-15,336.99,339.92,335.03,336.75,336.75,15795226.0
2021-06-16,336.695,337.55,328.72,331.08,331.08,17031281.0
2021-06-17,330.49,337.98,330.15,336.51,336.51,17794080.0
2021-06-18,334.53,336.15,329.0,329.66,329.66,23039457.0
2021-06-21,331.09,332.92,327.65,332.29,332.29,11337522.0
2021-06-22,332.685,339.92,332.6,339.03,339.03,15345299.0
2021-06-23,339.35,343.4199,338.2,340.59,340.59,14817824.0
2021-06-24,341.85,344.9,341.79,343.18,343.18,12329096.0
2021-06-25,342.59,344.12,339.68,341.37,341.37,14594444.0
2021-06-28,342.46,358.14,341.77,355.64,355.64,29156132.0
2021-06-29,356.27,356.74,349.05,351.89,351.89,21417305.0
2021-06-30,352.165,352.92,347.17,347.71,347.71,15107514.0
2021-07-01,346.82,354.6699,346.5,354.39,354.39,17137021.0
2021-07-02,355.1,356.44,352.62,354.7,354.7,11524614.0
2021-07-06,356.5,358.79,349.18,352.78,352.78,13488455.0
2021-07-07,355.26,356.49,350.0,350.49,350.49,14218866.0
2021-07-08,345.73,348.33,342.56,345.65,345.65,14406457.0
2021-07-09,345.32,350.71,345.265,350.42,350.42,13018694.0
2021-07-12,351.23,354.19,349.64,353.16,353.16,10018624.0
2021-07-13,351.5,358.49,348.8,352.09,352.09,11455963.0
2021-07-14,354.56,355.2,346.73,347.63,347.63,13894221.0
2021-07-15,349.2348,349.2348,340.22,344.46,344.46,14781594.0
2021-07-16,344.91,345.9899,340.14,341.16,341.16,11026093.0
2021-07-19,337.57,339.79,334.54,336.95,336.95,14372345.0
2021-07-20,338.8,343.45,334.5,341.66,341.66,11024277.0
2021-07-21,341.5,346.52,341.25,346.23,346.23,9279657.0
2021-07-22,346.68,351.54,345.21,351.19,351.19,12385441.0
2021-07-23,360.91,375.33,357.19,369.79,369.79,33694328.0
2021-07-26,369.58,374.44,368.22,372.46,372.46,14925222.0
2021-07-27,371.91,373.15,364.55,367.81,367.81,15705447.0
2021-07-28,374.56,377.5499,366.93,373.28,373.28,29676910.0
2021-07-29,361.0,365.52,356.74,358.32,358.32,32210926.0
2021-07-30,354.0,360.73,352.94,356.3,356.3,15976179.0
2021-08-02,358.1,359.4,350.74,351.95,351.95,13180439.0
2021-08-03,352.73,353.7699,347.7,351.24,351.24,12406054.0
2021-08-04,352.42,360.48,351.51,358.92,358.92,14180572.0
2021-08-05,359.64,363.9,356.9,362.97,362.97,10247207.0
2021-08-06,361.4,365.15,361.395,363.51,363.51,8925017.0
2021-08-09,363.7623,365.775,360.75,361.61,361.61,7798872.0
2021-08-10,361.825,364.1,359.0435,361.13,361.13,7469878.0
2021-08-11,362.1,362.36,357.81,359.96,359.96,8400332.0
2021-08-12,358.45,363.0,357.11,362.65,362.65,7175206.0
2021-08-13,362.97,364.6607,361.48,363.18,363.18,7184414.0
2021-08-16,362.52,366.95,357.38,366.56,366.56,11232269.0
2021-08-17,362.98,364.67,355.07,358.45,358.45,12328737.0
2021-08-18,356.25,359.86,355.15,355.45,355.45,10042381.0
2021-08-19,351.345,357.57,351.0,355.12,355.12,12004535.0
2021-08-20,354.6,359.9898,353.31,359.37,359.37,8697667.0
2021-08-23,359.44,365.69,359.1,363.35,363.35,10942007.0
2021-08-24,363.66,367.9559,361.84,365.51,365.51,9235148.0
2021-08-25,365.6,370.86,365.4,368.39,368.39,9684519.0
2021-08-26,368.375,369.44,364.13,364.38,364.38,7888683.0
2021-08-27,365.1,373.74,364.08,372.63,372.63,11219142.0
2021-08-30,372.56,381.49,370.52,380.66,380.66,13547261.0
2021-08-31,379.95,382.759,378.8,379.38,379.38,12345350.0
2021-09-01,379.59,384.33,378.81,382.05,382.05,11567163.0
2021-09-02,381.5,381.75,374.06,375.28,375.28,14838274.0
2021-09-03,374.75,377.16,373.11,376.26,376.26,7511356.0
2021-09-07,375.88,382.96,373.15,382.18,382.18,10798920.0
2021-09-08,380.16,380.87,374.79,377.57,377.57,11067166.0
2021-09-09,377.64,379.83,376.565,378.0,378.0,9098941.0
2021-09-10,381.361,383.79,378.26,378.69,378.69,11549595.0
2021-09-13,381.68,381.75,374.3451,376.51,376.51,13026275.0
2021-09-14,377.4,378.59,375.11,376.53,376.53,8711569.0
2021-09-15,377.0,377.555,367.67,373.92,373.92,17940297.0
2021-09-16,372.79,373.56,369.71,373.06,373.06,11934217.0
2021-09-17,371.405,371.41,361.59,364.72,364.72,26298966.0
2021-09-20,359.3,361.03,349.8,355.7,355.7,19822772.0
2021-09-21,358.5,360.04,355.19,357.48,357.48,11751917.0
2021-09-22,347.23,349.84,340.6901,343.21,343.21,43692859.0
2021-09-23,345.355,349.67,343.0,345.96,345.96,21806264.0
2021-09-24,343.2387,354.35,342.37,352.96,352.96,18801933.0
2021-09-27,349.805,355.15,347.08,353.58,353.58,15205843.0
2021-09-28,347.97,349.6,338.92,340.65,340.65,21710286.0
2021-09-29,343.15,345.23,338.88,339.61,339.61,14452241.0
2021-09-30,340.445,342.8,338.15,339.39,339.39,16547094.0
2021-10-01,341.61,345.02,338.64,343.01,343.01,14905311.0
2021-10-04,335.53,335.94,322.7,326.23,326.23,42884975.0
2021-10-05,328.58,335.18,326.1638,332.96,332.96,35377947.0
2021-10-06,329.74,334.38,325.8,333.64,333.64,26443010.0
2021-10-07,337.0,338.84,328.98,329.22,329.22,28307456.0
2021-10-08,331.51,333.4,328.71,330.05,330.05,15946110.0
2021-10-11,327.625,330.46,325.31,325.45,325.45,14708224.0
2021-10-12,323.03,324.38,317.37,323.77,323.77,31658684.0
2021-10-13,326.97,327.0,322.66,324.54,324.54,14761470.0
2021-10-14,328.355,330.52,327.1,328.53,328.53,14302154.0
2021-10-15,328.68,329.07,322.51,324.76,324.76,21596370.0
2021-10-18,328.95,335.89,327.5,335.34,335.34,21585018.0
2021-10-19,339.645,342.46,337.28,339.99,339.99,18786316.0
2021-10-20,343.445,343.98,339.4531,340.78,340.78,13639465.0
2021-10-21,340.275,342.31,337.8,341.88,341.88,16354423.0
2021-10-22,326.345,329.63,321.11,324.61,324.61,35224543.0
2021-10-25,320.3,329.56,319.72,328.69,328.69,38408957.0
2021-10-26,328.26,330.2099,309.6,315.81,315.81,65654043.0
2021-10-27,314.19,319.25,312.06,312.22,312.22,29971761.0
2021-10-28,312.99,325.52,308.11,316.92,316.92,50806840.0
2021-10-29,320.19,325.9999,319.6,323.57,323.57,37059384.0
2021-11-01,326.04,333.45,326.0,329.98,329.98,31164440.0
2021-11-02,331.38,334.7895,323.8,328.08,328.08,28259036.0
2021-11-03,327.49,332.15,323.2,331.62,331.62,20786502.0
2021-11-04,334.0065,337.273,332.65,335.85,335.85,22495281.0
2021-11-05,340.31,346.79,339.64,341.13,341.13,26872817.0
2021-11-08,344.42,344.789,338.34,338.62,338.62,18342458.0
2021-11-09,340.0,341.3075,334.47,335.37,335.37,17469000.0
2021-11-10,332.49,333.19,325.51,327.64,327.64,21872605.0
2021-11-11,329.82,332.459,327.0,327.74,327.74,12376563.0
2021-11-12,330.18,341.86,329.78,340.89,340.89,25099642.0
2021-11-15,344.34,353.65,343.2,347.56,347.56,25076603.0
2021-11-16,343.83,346.65,340.87,342.96,342.96,18181106.0
2021-11-17,344.24,347.3,340.1,340.77,340.77,13602812.0
2021-11-18,339.72,342.46,335.3,338.69,338.69,17487235.0
2021-11-19,342.2,352.1,339.9,345.3,345.3,26488541.0
2021-11-22,349.05,353.83,340.51,341.01,341.01,27116811.0
2021-11-23,338.93,341.3999,333.5,337.25,337.25,17224986.0
2021-11-24,336.0,341.78,332.81,341.06,341.06,13566181.0
2021-11-26,335.795,337.75,331.902,333.12,333.12,14750737.0
2021-11-29,336.89,340.67,335.305,338.03,338.03,16650949.0
2021-11-30,335.0,335.81,323.43,324.46,324.46,25390008.0
2021-12-01,330.29,330.5,310.29,310.6,310.6,30384083.0
2021-12-02,311.4,314.6,307.2,310.39,310.39,24396169.0
2021-12-03,313.73,313.75,299.5,306.84,306.84,27471010.0
2021-12-06,308.13,320.1,306.34,317.87,317.87,21758340.0
2021-12-07,321.57,326.54,321.0,322.81,322.81,18794047.0
2021-12-08,325.0,332.75,323.07,330.56,330.56,19937722.0
2021-12-09,329.54,336.13,328.0,329.82,329.82,16879168.0
2021-12-10,332.555,335.03,326.37,329.75,329.75,14527969.0
2021-12-13,330.95,341.09,329.59,334.49,334.49,22948655.0
2021-12-14,328.05,335.7,327.65,333.74,333.74,20461024.0
2021-12-15,332.4935,342.11,323.98,341.66,341.66,24681326.0
2021-12-16,338.98,344.46,333.74,334.9,334.9,22635025.0
2021-12-17,332.795,337.11,330.75,333.79,333.79,40012637.0
2021-12-20,329.775,329.9,322.53,325.45,325.45,17901783.0
2021-12-21,326.41,336.0,323.75,334.2,334.2,16116784.0
2021-12-22,333.8003,334.51,328.26,330.45,330.45,16764566.0
2021-12-23,330.1,336.67,328.36,335.24,335.24,13987698.0
2021-12-27,338.845,347.87,338.01,346.18,346.18,17795026.0
2021-12-28,346.63,352.71,345.2,346.22,346.22,16637608.0
2021-12-29,346.91,349.6899,341.6401,342.94,342.94,10747009.0
2021-12-30,344.0,347.23,343.22,344.36,344.36,10593347.0
2021-12-31,343.015,343.44,336.27,336.35,336.35,12516527.0
2022-01-03,338.295,341.0816,337.19,338.54,338.54,14562849.0
2022-01-04,339.95,343.0854,331.8711,336.53,336.53,15997974.0
2022-01-05,333.02,335.76,323.84,324.17,324.17,20564521.0
2022-01-06,322.82,339.165,322.72,332.46,332.46,27962809.0
2022-01-07,332.74,337.0,328.8801,331.79,331.79,14722020.0
2022-01-10,325.31,328.34,315.43,328.07,328.07,24942383.0
2022-01-11,326.78,334.63,325.28,334.37,334.37,16191633.0
2022-01-12,335.18,336.365,330.03,333.26,333.26,14104858.0
2022-01-13,334.98,335.63,325.76,326.48,326.48,14797109.0
2022-01-14,321.79,332.73,321.21,331.9,331.9,16868497.0
2022-01-18,323.29,324.21,317.64,318.15,318.15,22352652.0
2022-01-19,319.5822,327.1,319.33,319.59,319.59,20563976.0
2022-01-20,323.9,327.82,315.98,316.56,316.56,16925030.0
2022-01-21,314.81,318.31,303.04,303.17,303.17,28710717.0
2022-01-24,297.84,309.53,289.01,308.71,308.71,38936901.0
2022-01-25,299.95,306.23,297.58,300.15,300.15,25108454.0
2022-01-26,307.01,307.51,290.85,294.63,294.63,28348801.0
2022-01-27,297.752,301.709,294.26,294.64,294.64,21629922.0
2022-01-28,295.6204,301.9,293.0333,301.71,301.71,21871620.0
2022-01-31,300.68,313.79,299.32,313.26,313.26,21579474.0
2022-02-01,314.555,319.6598,312.12,319.0,319.0,18023796.0
2022-02-02,327.82,328.0,316.8747,323.0,323.0,58458280.0
2022-02-03,244.645,248.0,235.745,237.76,237.76,188119925.0
2022-02-04,234.97,242.6099,230.11,237.09,237.09,89342247.0
2022-02-07,237.7,238.3,224.01,224.91,224.91,88613826.0
2022-02-08,220.85,225.77,216.15,220.18,220.18,94729672.0
2022-02-09,224.2,233.37,222.21,232.0,232.0,86563275.0
2022-02-10,228.27,235.0,226.7,228.07,228.07,49310356.0
2022-02-11,228.46,230.42,218.7701,219.55,219.55,46156943.0
2022-02-14,219.31,221.0,214.78,217.7,217.7,38184035.0
2022-02-15,220.47,221.15,215.06,221.0,221.0,42685473.0
2022-02-16,212.41,217.46,212.36,216.54,216.54,45817457.0
2022-02-17,214.02,217.5,207.1601,207.71,207.71,38747533.0
2022-02-18,209.39,210.75,205.18,206.16,206.16,37128438.0
2022-02-22,202.34,207.48,200.06,202.08,202.08,39703994.0
2022-02-23,204.16,206.94,198.05,198.45,198.45,44481359.0
2022-02-24,191.06,208.35,190.22,207.6,207.6,49957167.0
2022-02-25,204.94,211.32,203.18,210.48,210.48,37627551.0
2022-02-28,207.675,213.1508,206.83,211.03,211.03,34239803.0
2022-03-01,209.87,211.7517,202.22,203.49,203.49,27094902.0
2022-03-02,204.775,209.15,202.02,208.11,208.11,29452147.0
2022-03-03,209.015,209.08,201.42,202.97,202.97,27263524.0
2022-03-04,202.37,205.89,198.79,200.06,200.06,32146264.0
2022-03-07,200.79,200.89,187.28,187.47,187.47,38560609.0
2022-03-08,187.85,196.7,186.11,190.29,190.29,37508149.0
2022-03-09,195.74,199.1,193.92,198.5,198.5,31894695.0
2022-03-10,194.84,196.28,191.068,195.21,195.21,24852975.0
2022-03-11,192.635,193.56,186.67,187.61,187.61,34694534.0
2022-03-14,187.03,192.29,185.82,186.63,186.63,31010462.0
2022-03-15,190.8,192.28,185.911,192.03,192.03,31721682.0
2022-03-16,194.7,203.73,194.52,203.63,203.63,40640264.0
2022-03-17,201.7,208.04,201.11,207.84,207.84,29499681.0
2022-03-18,206.7,216.8,206.0,216.49,216.49,51235040.0
2022-03-21,214.5,214.71,207.63,211.49,211.49,29072837.0
2022-03-22,211.37,219.46,210.18,216.65,216.65,31794933.0
2022-03-23,213.33,216.7988,212.16,213.46,213.46,23717321.0
2022-03-24,215.0,220.67,214.79,219.57,219.57,31502314.0
2022-03-25,220.51,225.5,218.8901,221.82,221.82,39854786.0
2022-03-28,222.13,224.04,219.54,223.59,223.59,26224141.0
2022-03-29,226.07,230.89,225.29,229.86,229.86,31417857.0
2022-03-30,228.91,231.151,226.71,227.85,227.85,25588046.0
2022-03-31,228.45,228.49,222.26,222.36,222.36,24192266.0
2022-04-01,224.55,227.28,222.7,224.85,224.85,19544758.0
2022-04-04,225.98,234.351,225.86,233.89,233.89,28100826.0
2022-04-05,234.08,236.86,231.02,231.84,231.84,29525086.0
2022-04-06,226.91,228.9899,221.405,223.3,223.3,28995080.0
2022-04-07,223.93,225.52,218.56,222.95,222.95,21037187.0
2022-04-08,222.38,225.13,220.0283,222.33,222.33,18375711.0
2022-04-11,218.42,220.61,215.2198,216.46,216.46,20516586.0
2022-04-12,220.235,222.03,213.13,214.14,214.14,20128827.0
2022-04-13,211.82,216.61,211.33,214.99,214.99,19231816.0
2022-04-14,214.89,214.99,210.0,210.18,210.18,18379455.0
2022-04-18,210.0,213.38,208.3,210.77,210.77,16580792.0
2022-04-19,210.52,218.4299,209.0,217.31,217.31,20089871.0
2022-04-20,213.605,214.16,198.92,200.42,200.42,42859593.0
2022-04-21,201.6,202.965,185.58,188.07,188.07,49954078.0
2022-04-22,190.37,192.72,183.27,184.11,184.11,36426769.0
2022-04-25,182.73,187.18,181.655,186.99,186.99,29281060.0
2022-04-26,186.63,187.185,179.5,180.95,180.95,30872853.0
2022-04-27,174.43,181.2099,169.0,174.95,174.95,71062886.0
2022-04-28,202.92,208.53,192.9,205.73,205.73,100890551.0
2022-04-29,204.46,212.48,199.9,200.47,200.47,49193434.0
2022-05-02,201.165,211.88,200.99,211.13,211.13,49915289.0
2022-05-03,210.45,214.8999,208.09,212.03,212.03,41556267.0
2022-05-04,210.65,224.3,206.96,223.41,223.41,41197345.0
2022-05-05,218.74,220.17,206.16,208.28,208.28,41129192.0
2022-05-06,207.34,209.38,201.02,203.77,203.77,34747158.0
